Location,Date,AQI
District of Columbia,1982-02-13,42.0
District of Columbia,1982-02-14,47.0
District of Columbia,1982-02-15,57.0
District of Columbia,1982-02-16,57.0
District of Columbia,1982-02-17,50.0
District of Columbia,1982-02-18,44.0
District of Columbia,1982-02-19,60.0
District of Columbia,1982-02-20,47.0
District of Columbia,1982-02-21,47.0
District of Columbia,1982-02-22,33.0
District of Columbia,1982-02-23,89.0
District of Columbia,1982-02-24,82.0
District of Columbia,1982-02-25,47.0
District of Columbia,1982-02-26,47.0
District of Columbia,1982-02-27,47.0
District of Columbia,1982-02-28,57.0
District of Columbia,1982-03-01,68.0
District of Columbia,1982-03-02,68.0
District of Columbia,1982-03-03,52.0
District of Columbia,1982-03-04,55.0
District of Columbia,1982-03-05,45.0
District of Columbia,1982-03-06,42.0
District of Columbia,1982-03-07,40.0
District of Columbia,1982-03-08,47.0
District of Columbia,1982-03-09,47.0
District of Columbia,1982-03-10,57.0
District of Columbia,1982-03-11,36.0
District of Columbia,1982-03-12,68.0
District of Columbia,1982-03-13,42.0
District of Columbia,1982-03-14,42.0
District of Columbia,1982-03-15,42.0
District of Columbia,1982-03-16,55.0
District of Columbia,1982-03-17,65.0
District of Columbia,1982-03-18,49.0
District of Columbia,1982-03-19,58.0
District of Columbia,1982-03-20,38.0
District of Columbia,1982-03-21,38.0
District of Columbia,1982-03-22,28.0
District of Columbia,1982-03-23,33.0
District of Columbia,1982-03-24,63.0
District of Columbia,1982-03-25,68.0
District of Columbia,1982-03-26,50.0
District of Columbia,1982-03-27,43.0
District of Columbia,1982-03-28,51.0
District of Columbia,1982-03-29,65.0
District of Columbia,1982-03-30,57.0
District of Columbia,1982-03-31,42.0
District of Columbia,1982-04-01,42.0
District of Columbia,1982-04-02,63.0
District of Columbia,1982-04-03,38.0
District of Columbia,1982-04-04,38.0
District of Columbia,1982-04-05,45.0
District of Columbia,1982-04-06,34.0
District of Columbia,1982-04-07,37.0
District of Columbia,1982-04-08,52.0
District of Columbia,1982-04-09,47.0
District of Columbia,1982-04-10,63.0
District of Columbia,1982-04-11,52.0
District of Columbia,1982-04-12,57.0
District of Columbia,1982-04-13,63.0
District of Columbia,1982-04-14,68.0
District of Columbia,1982-04-15,54.0
District of Columbia,1982-04-16,54.0
District of Columbia,1982-04-17,40.0
District of Columbia,1982-04-18,45.0
District of Columbia,1982-04-19,48.0
District of Columbia,1982-04-20,57.0
District of Columbia,1982-04-21,44.0
District of Columbia,1982-04-22,52.0
District of Columbia,1982-04-23,68.0
District of Columbia,1982-04-24,101.0
District of Columbia,1982-04-25,87.0
District of Columbia,1982-04-26,42.0
District of Columbia,1982-04-27,91.0
District of Columbia,1982-04-28,62.0
District of Columbia,1982-04-29,68.0
District of Columbia,1982-04-30,69.0
District of Columbia,1982-05-01,77.0
District of Columbia,1982-05-02,80.0
District of Columbia,1982-05-03,73.0
District of Columbia,1982-05-04,68.0
District of Columbia,1982-05-05,84.0
District of Columbia,1982-05-06,95.0
District of Columbia,1982-05-07,129.0
District of Columbia,1982-05-08,42.0
District of Columbia,1982-05-09,42.0
District of Columbia,1982-05-10,44.0
District of Columbia,1982-05-11,64.0
District of Columbia,1982-05-12,200.0
District of Columbia,1982-05-13,150.0
District of Columbia,1982-05-14,100.0
District of Columbia,1982-05-15,159.0
District of Columbia,1982-05-16,179.0
District of Columbia,1982-05-17,187.0
District of Columbia,1982-05-18,143.0
District of Columbia,1982-05-19,54.0
District of Columbia,1982-05-20,38.0
District of Columbia,1982-05-21,97.0
District of Columbia,1982-05-22,30.0
District of Columbia,1982-05-23,19.0
District of Columbia,1982-05-24,44.0
District of Columbia,1982-05-25,58.0
District of Columbia,1982-05-26,71.0
District of Columbia,1982-05-27,41.0
District of Columbia,1982-05-28,62.0
District of Columbia,1982-05-29,105.0
District of Columbia,1982-05-30,48.0
District of Columbia,1982-05-31,93.0
District of Columbia,1982-06-01,73.0
District of Columbia,1982-06-02,67.0
District of Columbia,1982-06-03,105.0
District of Columbia,1982-06-04,51.0
District of Columbia,1982-06-05,31.0
District of Columbia,1982-06-06,31.0
District of Columbia,1982-06-07,33.0
District of Columbia,1982-06-08,49.0
District of Columbia,1982-06-09,151.0
District of Columbia,1982-06-10,68.0
District of Columbia,1982-06-11,38.0
District of Columbia,1982-06-12,35.0
District of Columbia,1982-06-13,33.0
District of Columbia,1982-06-14,52.0
District of Columbia,1982-06-15,54.0
District of Columbia,1982-06-16,64.0
District of Columbia,1982-06-17,36.0
District of Columbia,1982-06-18,41.0
District of Columbia,1982-06-19,57.0
District of Columbia,1982-06-20,38.0
District of Columbia,1982-06-21,63.0
District of Columbia,1982-06-22,63.0
District of Columbia,1982-06-23,45.0
District of Columbia,1982-06-24,71.0
District of Columbia,1982-06-25,97.0
District of Columbia,1982-06-26,177.0
District of Columbia,1982-06-27,122.0
District of Columbia,1982-06-28,119.0
District of Columbia,1982-06-29,52.0
District of Columbia,1982-06-30,46.0
District of Columbia,1982-07-01,52.0
District of Columbia,1982-07-02,169.0
District of Columbia,1982-07-03,51.0
District of Columbia,1982-07-04,77.0
District of Columbia,1982-07-05,74.0
District of Columbia,1982-07-06,112.0
District of Columbia,1982-07-07,212.0
District of Columbia,1982-07-08,62.0
District of Columbia,1982-07-09,85.0
District of Columbia,1982-07-10,84.0
District of Columbia,1982-07-11,38.0
District of Columbia,1982-07-12,50.0
District of Columbia,1982-07-13,215.0
District of Columbia,1982-07-14,119.0
District of Columbia,1982-07-15,207.0
District of Columbia,1982-07-16,185.0
District of Columbia,1982-07-17,214.0
District of Columbia,1982-07-18,216.0
District of Columbia,1982-07-19,166.0
District of Columbia,1982-07-20,93.0
District of Columbia,1982-07-21,115.0
District of Columbia,1982-07-22,182.0
District of Columbia,1982-07-23,62.0
District of Columbia,1982-07-24,177.0
District of Columbia,1982-07-25,136.0
District of Columbia,1982-07-26,64.0
District of Columbia,1982-07-27,100.0
District of Columbia,1982-07-28,52.0
District of Columbia,1982-07-29,62.0
District of Columbia,1982-07-30,72.0
District of Columbia,1982-07-31,44.0
District of Columbia,1982-08-01,50.0
District of Columbia,1982-08-02,48.0
District of Columbia,1982-08-03,105.0
District of Columbia,1982-08-04,220.0
District of Columbia,1982-08-05,185.0
District of Columbia,1982-08-06,76.0
District of Columbia,1982-08-07,54.0
District of Columbia,1982-08-08,49.0
District of Columbia,1982-08-09,58.0
District of Columbia,1982-08-10,119.0
District of Columbia,1982-08-11,50.0
District of Columbia,1982-08-12,65.0
District of Columbia,1982-08-13,69.0
District of Columbia,1982-08-14,154.0
District of Columbia,1982-08-15,115.0
District of Columbia,1982-08-16,68.0
District of Columbia,1982-08-17,67.0
District of Columbia,1982-08-18,84.0
District of Columbia,1982-08-19,109.0
District of Columbia,1982-08-20,80.0
District of Columbia,1982-08-21,35.0
District of Columbia,1982-08-22,45.0
District of Columbia,1982-08-23,54.0
District of Columbia,1982-08-24,68.0
District of Columbia,1982-08-25,47.0
District of Columbia,1982-08-26,100.0
District of Columbia,1982-08-27,51.0
District of Columbia,1982-08-28,39.0
District of Columbia,1982-08-29,55.0
District of Columbia,1982-08-30,54.0
District of Columbia,1982-08-31,54.0
District of Columbia,1982-09-01,52.0
District of Columbia,1982-09-02,90.0
District of Columbia,1982-09-03,43.0
District of Columbia,1982-09-04,36.0
District of Columbia,1982-09-05,49.0
District of Columbia,1982-09-06,101.0
District of Columbia,1982-09-07,74.0
District of Columbia,1982-09-08,49.0
District of Columbia,1982-09-09,63.0
District of Columbia,1982-09-10,63.0
District of Columbia,1982-09-11,101.0
District of Columbia,1982-09-12,119.0
District of Columbia,1982-09-13,65.0
District of Columbia,1982-09-14,71.0
District of Columbia,1982-09-15,69.0
District of Columbia,1982-09-16,66.0
District of Columbia,1982-09-17,52.0
District of Columbia,1982-09-18,47.0
District of Columbia,1982-09-19,42.0
District of Columbia,1982-09-20,63.0
District of Columbia,1982-09-21,62.0
District of Columbia,1982-09-22,61.0
District of Columbia,1982-09-23,49.0
District of Columbia,1982-09-24,62.0
District of Columbia,1982-09-25,61.0
District of Columbia,1982-09-26,47.0
District of Columbia,1982-09-27,55.0
District of Columbia,1982-09-28,64.0
District of Columbia,1982-09-29,63.0
District of Columbia,1982-09-30,76.0
District of Columbia,1982-10-01,75.0
District of Columbia,1982-10-02,65.0
District of Columbia,1982-10-03,70.0
District of Columbia,1982-10-04,101.0
District of Columbia,1982-10-05,80.0
District of Columbia,1982-10-06,76.0
District of Columbia,1982-10-07,61.0
District of Columbia,1982-10-08,36.0
District of Columbia,1982-10-09,50.0
District of Columbia,1982-10-10,32.0
District of Columbia,1982-10-11,39.0
District of Columbia,1982-10-12,60.0
District of Columbia,1982-10-13,42.0
District of Columbia,1982-10-14,63.0
District of Columbia,1982-10-15,48.0
District of Columbia,1982-10-16,34.0
District of Columbia,1982-10-17,35.0
District of Columbia,1982-10-18,64.0
District of Columbia,1982-10-19,57.0
District of Columbia,1982-10-20,46.0
District of Columbia,1982-10-21,57.0
District of Columbia,1982-10-22,64.0
District of Columbia,1982-10-23,48.0
District of Columbia,1982-10-24,41.0
District of Columbia,1982-10-25,43.0
District of Columbia,1982-10-26,79.0
District of Columbia,1982-10-27,101.0
District of Columbia,1982-10-28,102.0
District of Columbia,1982-10-29,85.0
District of Columbia,1982-10-30,87.0
District of Columbia,1982-10-31,84.0
District of Columbia,1982-11-01,74.0
District of Columbia,1982-11-02,78.0
District of Columbia,1982-11-03,62.0
District of Columbia,1982-11-04,48.0
District of Columbia,1982-11-05,52.0
District of Columbia,1982-11-06,60.0
District of Columbia,1982-11-07,76.0
District of Columbia,1982-11-08,88.0
District of Columbia,1982-11-09,83.0
District of Columbia,1982-11-10,44.0
District of Columbia,1982-11-11,64.0
District of Columbia,1982-11-12,42.0
District of Columbia,1982-11-13,23.0
District of Columbia,1982-11-14,35.0
District of Columbia,1982-11-15,42.0
District of Columbia,1982-11-16,66.0
District of Columbia,1982-11-17,105.0
District of Columbia,1982-11-18,78.0
District of Columbia,1982-11-19,76.0
District of Columbia,1982-11-20,39.0
District of Columbia,1982-11-21,37.0
District of Columbia,1982-11-22,51.0
District of Columbia,1982-11-23,54.0
District of Columbia,1982-11-24,53.0
District of Columbia,1982-11-25,37.0
District of Columbia,1982-11-26,47.0
District of Columbia,1982-11-27,38.0
District of Columbia,1982-11-28,36.0
District of Columbia,1982-11-29,50.0
District of Columbia,1982-11-30,46.0
District of Columbia,1982-12-01,58.0
District of Columbia,1982-12-02,58.0
District of Columbia,1982-12-03,34.0
District of Columbia,1982-12-04,32.0
District of Columbia,1982-12-05,33.0
District of Columbia,1982-12-06,62.0
District of Columbia,1982-12-07,83.0
District of Columbia,1982-12-08,77.0
District of Columbia,1982-12-09,47.0
District of Columbia,1982-12-10,43.0
District of Columbia,1982-12-11,39.0
District of Columbia,1982-12-12,45.0
District of Columbia,1982-12-13,56.0
District of Columbia,1982-12-14,50.0
District of Columbia,1982-12-15,52.0
District of Columbia,1982-12-16,72.0
District of Columbia,1982-12-17,72.0
District of Columbia,1982-12-18,52.0
District of Columbia,1982-12-19,37.0
District of Columbia,1982-12-20,53.0
District of Columbia,1982-12-21,55.0
District of Columbia,1982-12-22,47.0
District of Columbia,1982-12-23,78.0
District of Columbia,1982-12-24,82.0
District of Columbia,1982-12-25,34.0
District of Columbia,1982-12-26,23.0
District of Columbia,1982-12-27,41.0
District of Columbia,1982-12-28,35.0
District of Columbia,1982-12-29,58.0
District of Columbia,1982-12-30,54.0
District of Columbia,1982-12-31,39.0
District of Columbia,1983-01-01,35.0
District of Columbia,1983-01-02,36.0
District of Columbia,1983-01-03,38.0
District of Columbia,1983-01-04,43.0
District of Columbia,1983-01-05,86.0
District of Columbia,1983-01-06,89.0
District of Columbia,1983-01-07,73.0
District of Columbia,1983-01-08,59.0
District of Columbia,1983-01-09,40.0
District of Columbia,1983-01-10,62.0
District of Columbia,1983-01-11,65.0
District of Columbia,1983-01-12,55.0
District of Columbia,1983-01-13,65.0
District of Columbia,1983-01-14,56.0
District of Columbia,1983-01-15,36.0
District of Columbia,1983-01-16,26.0
District of Columbia,1983-01-17,44.0
District of Columbia,1983-01-18,50.0
District of Columbia,1983-01-19,50.0
District of Columbia,1983-01-20,59.0
District of Columbia,1983-01-21,66.0
District of Columbia,1983-01-22,61.0
District of Columbia,1983-01-23,38.0
District of Columbia,1983-01-24,63.0
District of Columbia,1983-01-25,51.0
District of Columbia,1983-01-26,59.0
District of Columbia,1983-01-27,55.0
District of Columbia,1983-01-28,62.0
District of Columbia,1983-01-29,60.0
District of Columbia,1983-01-30,49.0
District of Columbia,1983-01-31,68.0
District of Columbia,1983-02-01,55.0
District of Columbia,1983-02-02,56.0
District of Columbia,1983-02-03,57.0
District of Columbia,1983-02-04,40.0
District of Columbia,1983-02-05,41.0
District of Columbia,1983-02-06,40.0
District of Columbia,1983-02-07,51.0
District of Columbia,1983-02-08,45.0
District of Columbia,1983-02-09,75.0
District of Columbia,1983-02-10,73.0
District of Columbia,1983-02-11,39.0
District of Columbia,1983-02-12,61.0
District of Columbia,1983-02-13,98.0
District of Columbia,1983-02-14,63.0
District of Columbia,1983-02-15,109.0
District of Columbia,1983-02-16,92.0
District of Columbia,1983-02-17,82.0
District of Columbia,1983-02-18,85.0
District of Columbia,1983-02-19,88.0
District of Columbia,1983-02-20,81.0
District of Columbia,1983-02-21,95.0
District of Columbia,1983-02-22,103.0
District of Columbia,1983-02-23,89.0
District of Columbia,1983-02-24,55.0
District of Columbia,1983-02-25,47.0
District of Columbia,1983-02-26,34.0
District of Columbia,1983-02-27,54.0
District of Columbia,1983-02-28,74.0
District of Columbia,1983-03-01,60.0
District of Columbia,1983-03-02,50.0
District of Columbia,1983-03-03,138.0
District of Columbia,1983-03-04,230.0
District of Columbia,1983-03-05,228.0
District of Columbia,1983-03-06,44.0
District of Columbia,1983-03-07,63.0
District of Columbia,1983-03-08,50.0
District of Columbia,1983-03-09,55.0
District of Columbia,1983-03-10,72.0
District of Columbia,1983-03-11,73.0
District of Columbia,1983-03-12,30.0
District of Columbia,1983-03-13,46.0
District of Columbia,1983-03-14,93.0
District of Columbia,1983-03-15,53.0
District of Columbia,1983-03-16,53.0
District of Columbia,1983-03-17,49.0
District of Columbia,1983-03-18,56.0
District of Columbia,1983-03-19,40.0
District of Columbia,1983-03-20,39.0
District of Columbia,1983-03-21,45.0
District of Columbia,1983-03-22,39.0
District of Columbia,1983-03-23,47.0
District of Columbia,1983-03-24,52.0
